1,6420
2,5183
3,5038
4,5063
5,4976
6,4831
7,5097
8,4955
9,4794
10,4920
11,4967
12,4782
13,4912
14,4871
15,4713
16,4837
17,4755
18,4817
19,4962
20,4778
21,4778
22,4810
23,4636
24,4862
25,4770
26,4802
27,4791
28,4925
29,4788
30,4822
31,4745
32,4709
33,4910
34,4800
35,4803
36,4701
37,4825
38,4794
39,4695
40,4686
41,4621
42,4938
43,4745
44,4798
45,4884
46,4686
47,4806
48,4962
49,4605
50,4715
51,4810
52,4609
53,4816
54,4809
55,4741
56,4793
57,4809
58,4684
59,4800
60,4775
61,4607
62,4826
63,4738
64,4625
65,4726
66,4843
67,4676
68,4720
69,4860
70,4493
71,4898
72,4690
73,4723
74,4827
75,4747
76,4733
77,4881
78,4609
79,4793
80,4812
81,4762
82,4840
83,4812
84,4657
85,4772
86,4886
87,4708
88,5175
89,4813
90,4637
91,4832
92,4976
93,4712
94,4957
95,4843
96,4713
97,4713
98,4780
99,4765
100,4828
