1,3822
2,2839
3,2691
4,2509
5,2569
6,2585
7,2485
8,2590
9,2544
10,2467
11,2575
12,2507
13,2421
14,2537
15,2534
16,2410
17,2599
18,2483
19,2415
20,2588
21,2452
22,2412
23,2555
24,2459
25,2409
26,2558
27,2453
28,2413
29,2544
30,2438
31,2433
32,2548
33,2428
34,2403
35,2528
36,2439
37,2420
38,2553
39,2425
40,2407
41,2561
42,2421
43,2441
44,2539
45,2457
46,2398
47,2535
48,2407
49,2421
50,2540
51,2391
52,2437
53,2530
54,2397
55,2440
56,2529
57,2359
58,2426
59,2513
60,2407
61,2438
62,2536
63,2358
64,2428
65,2505
66,2375
67,2438
68,2521
69,2353
70,2429
71,2503
72,2385
73,2452
74,2489
75,2379
76,2421
77,2488
78,2373
79,2455
80,2469
81,2373
82,2458
83,2463
84,2389
85,2459
86,2459
87,2336
88,2543
89,2481
90,2356
91,2550
92,2491
93,2390
94,2511
95,2492
96,2399
97,2492
98,2499
99,2386
100,2469
