1,1716
2,1182
3,1010
4,1009
5,1002
6,992
7,1033
8,1011
9,911
10,969
11,825
12,953
13,906
14,816
15,834
16,914
17,830
18,890
19,849
20,780
21,897
22,872
23,820
24,848
25,780
26,842
27,901
28,882
29,835
30,830
31,812
32,917
33,833
34,815
35,825
36,891
37,843
38,855
39,902
40,814
41,895
42,880
43,814
44,979
45,855
46,825
47,928
48,787
49,825
50,805
51,790
52,883
53,943
54,885
55,914
56,930
57,780
58,895
59,830
60,881
61,862
62,864
63,860
64,865
65,847
66,853
67,829
68,818
69,888
70,851
71,826
72,843
73,881
74,860
75,809
76,807
77,876
78,868
79,871
80,780
81,798
82,901
83,869
84,803
85,764
86,850
87,889
88,799
89,770
90,826
91,850
92,903
93,854
94,834
95,787
96,859
97,826
98,929
99,770
100,812
