1,1346
2,866
3,449
4,467
5,500
6,421
7,408
8,397
9,468
10,404
11,390
12,399
13,376
14,453
15,439
16,407
17,396
18,437
19,423
20,430
21,378
22,388
23,393
24,372
25,401
26,414
27,426
28,405
29,405
30,395
31,411
32,421
33,414
34,412
35,505
36,375
37,381
38,372
39,389
40,388
41,405
42,390
43,371
44,377
45,377
46,382
47,370
48,391
49,372
50,375
51,380
52,383
53,386
54,389
55,385
56,407
57,369
58,383
59,380
60,392
61,381
62,366
63,385
64,395
65,406
66,399
67,414
68,394
69,407
70,386
71,374
72,385
73,375
74,439
75,376
76,389
77,376
78,387
79,382
80,382
81,386
82,384
83,392
84,365
85,402
86,380
87,402
88,375
89,375
90,372
91,401
92,389
93,378
94,383
95,389
96,387
97,374
98,383
99,381
100,402
