1,985
2,567
3,474
4,405
5,398
6,408
7,406
8,389
9,396
10,378
11,403
12,407
13,384
14,377
15,386
16,392
17,388
18,390
19,383
20,404
21,385
22,397
23,381
24,389
25,381
26,382
27,400
28,397
29,403
30,373
31,374
32,383
33,388
34,380
35,400
36,386
37,379
38,396
39,395
40,387
41,391
42,388
43,432
44,382
45,381
46,395
47,390
48,379
49,404
50,388
51,386
52,385
53,386
54,376
55,373
56,392
57,389
58,385
59,384
60,390
61,394
62,386
63,381
64,396
65,383
66,384
67,395
68,373
69,388
70,381
71,385
72,387
73,376
74,441
75,403
76,383
77,403
78,380
79,399
80,396
81,372
82,381
83,408
84,406
85,383
86,391
87,392
88,379
89,382
90,379
91,385
92,382
93,381
94,388
95,396
96,372
97,393
98,385
99,383
100,393
