1,846
2,252
3,184
4,150
5,160
6,140
7,147
8,139
9,139
10,131
11,129
12,137
13,139
14,135
15,130
16,139
17,134
18,126
19,133
20,130
21,133
22,143
23,131
24,127
25,131
26,128
27,129
28,140
29,131
30,127
31,127
32,129
33,125
34,133
35,127
36,127
37,130
38,126
39,130
40,127
41,132
42,126
43,135
44,126
45,126
46,128
47,132
48,127
49,135
50,125
51,128
52,129
53,124
54,124
55,128
56,125
57,126
58,127
59,127
60,129
61,126
62,127
63,123
64,129
65,127
66,127
67,129
68,125
69,122
70,130
71,122
72,130
73,128
74,126
75,122
76,132
77,125
78,126
79,141
80,128
81,125
82,131
83,127
84,125
85,134
86,127
87,141
88,132
89,122
90,132
91,130
92,141
93,130
94,137
95,123
96,129
97,128
98,126
99,127
100,126
