1,3038
2,1818
3,1655
4,1603
5,1565
6,1571
7,1585
8,1585
9,1527
10,1495
11,1546
12,1495
13,1558
14,1550
15,1551
16,1482
17,1469
18,1457
19,1470
20,1502
21,1601
22,1570
23,1608
24,1525
25,1499
26,1543
27,1511
28,1542
29,1558
30,1572
31,1519
32,1515
33,1557
34,1528
35,1687
36,1519
37,1480
38,1521
39,1505
40,1585
41,1758
42,1575
43,1513
44,1527
45,1485
46,1523
47,1453
48,1477
49,1511
50,1494
51,1507
52,1503
53,1466
54,1507
55,1702
56,1477
57,1490
58,1514
59,1538
60,1553
61,1540
62,1493
63,1558
64,1550
65,1561
66,1559
67,1573
68,1524
69,1554
70,1536
71,1622
72,1482
73,1476
74,1456
75,2082
76,1665
77,1685
78,1491
79,1490
80,1410
81,1508
82,1443
83,1400
84,1518
85,1541
86,1521
87,1530
88,1505
89,1506
90,1557
91,1456
92,1542
93,1525
94,1514
95,1529
96,1438
97,1493
98,1484
99,1511
100,1551
