1,2860
2,1580
3,1477
4,1447
5,1476
6,1465
7,1595
8,1420
9,1386
10,1422
11,1437
12,1468
13,1559
14,1439
15,1405
16,1422
17,1429
18,1521
19,1486
20,1563
21,1496
22,1432
23,1410
24,1579
25,1465
26,1561
27,1586
28,1495
29,1499
30,1496
31,1488
32,1491
33,1488
34,1465
35,1482
36,1489
37,1526
38,1656
39,2176
40,1411
41,1388
42,1414
43,1370
44,1385
45,1372
46,1391
47,1388
48,1399
49,1376
50,1407
51,1364
52,1411
53,1361
54,1371
55,1400
56,1393
57,1374
58,1415
59,1375
60,1389
61,1364
62,1386
63,1415
64,1379
65,1411
66,1401
67,1384
68,1423
69,1383
70,1377
71,1395
72,1374
73,1382
74,1408
75,1373
76,1397
77,1404
78,1374
79,1382
80,1405
81,1383
82,1378
83,1412
84,1375
85,1393
86,1417
87,1370
88,1386
89,1400
90,1380
91,1380
92,1722
93,1378
94,1354
95,1415
96,1369
97,1379
98,1391
99,1396
100,1491
