1,4827
2,3436
3,2772
4,3150
5,2848
6,2759
7,3066
8,2787
9,2588
10,2689
11,2683
12,3175
13,3085
14,2801
15,2843
16,2679
17,2517
18,2581
19,2597
20,2537
21,2478
22,2852
23,2758
24,2711
25,2631
26,2631
27,3094
28,2820
29,2774
30,3018
31,3028
32,2744
33,2593
34,2770
35,2494
36,2602
37,2459
38,3060
39,2847
40,2650
41,2465
42,2724
43,2936
44,2575
45,2625
46,2519
47,2555
48,2730
49,2670
50,2530
51,2524
52,2574
53,2568
54,2694
55,2489
56,2653
57,2741
58,2489
59,2971
60,3357
61,3722
62,3164
63,4477
64,3735
65,3938
66,4939
67,3574
68,2762
69,3194
70,2729
71,2945
72,2864
73,2799
74,2537
75,2864
76,2456
77,2514
78,2579
79,2364
80,2480
81,2547
82,2451
83,2450
84,2470
85,2370
86,2591
87,2484
88,2354
89,2583
90,2470
91,2496
92,2504
93,2427
94,2429
95,2517
96,2387
97,2529
98,2615
99,2399
100,2577
