1,3685
2,2886
3,2073
4,1956
5,2193
6,2043
7,2283
8,2278
9,2159
10,2352
11,2527
12,2014
13,2148
14,1971
15,2336
16,1988
17,1759
18,1749
19,1791
20,1803
21,1854
22,1790
23,1628
24,1750
25,1909
26,1638
27,1798
28,1844
29,1851
30,1638
31,1714
32,1776
33,1725
34,1697
35,1700
36,1834
37,1650
38,1588
39,1725
40,1680
41,1934
42,1666
43,1802
44,1724
45,1632
46,1682
47,1870
48,1507
49,1598
50,1650
51,1694
52,1762
53,1720
54,1741
55,1729
56,1651
57,1585
58,1688
59,1666
60,1614
61,1550
62,1825
63,1741
64,1780
65,1508
66,1732
67,1689
68,1600
69,1701
70,1694
71,1551
72,1733
73,1739
74,1642
75,1673
76,1602
77,1674
78,1689
79,1772
80,1663
81,1668
82,1565
83,1789
84,1950
85,1965
86,1918
87,2296
88,1726
89,1602
90,1675
91,1766
92,1534
93,1602
94,1828
95,1715
96,1670
97,1653
98,1692
99,1776
100,1728
